category,subcategory,name,current_price,raw_price,discount,likes_count,is_new,brand,brand_url,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,id,description
men,Shirts,Short -sleeved shirts with stripes,1439.1999999999998,2878.3999999999996,50,275,False,,,Black Strip,Scratch,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5E/BD/25215f7f-7d46-4be6-a895-04bbe4e23394.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5E/BD/25215f7f-7d46-4be6-a895-04bbe4e23394.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/1A/B9/a3cf3082-931e-41c4-8fee-8ea0815c5b08.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1A/B9/a3cf3082-931e-41c4-8fee-8ea0815c5b08.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1A/B9/a3cf3082-931e-41c4-8fee-8ea0815c5b08.jpg,1696680,"Revamp your casual wardrobe with our exclusive collection of striped short-sleeved shirts, crafted to perfection for the modern man. Experience effortless style and unmatched comfort with these trendy shirts, featuring a vibrant array of colors and sharp patterns. Made from premium materials, they provide breathability and a relaxed fit, making them ideal for any casual occasion. Pair them with your favorite jeans or chinos for a versatile look that's sure to turn heads. Step up your fashion game with our striped short-sleeved shirts and embrace a confident, stylish attitude."
men,Henley Shirts,Henley shirt in Breathable Linen for Men,1358.4,3199.2000000000003,58,3686,False,,,Nope,Nope,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/DC/96cf14d7-0cab-4c2c-86ff-19850b8ed213.jpg,1676437,"Elevate your casual wardrobe with our versatile Henley shirt, crafted from breathable linen for superior comfort and style. This classic piece features a timeless button-up collar and short sleeves, making it perfect for layering or wearing on its own. Its natural fibers ensure breathability, keeping you cool and relaxed all day long. Experience effortless sophistication with this linen Henley, available in a range of colors to suit your personal style."
men,Briefs,Cozy Modal Underwear pouch,719.2,1438.4,50,50,False,,,Pink,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/92/2A/8c337d44-6d11-4529-b82b-8c0350e3f837.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/2A/8c337d44-6d11-4529-b82b-8c0350e3f837.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/DC/A9/90068bf7-3782-4681-8b18-5a9cb53c3d22.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DC/A9/90068bf7-3782-4681-8b18-5a9cb53c3d22.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/59/EF/ed389866-bcf0-4675-b470-50a5640c5375.jpg,1692052,"Slip into supreme comfort with our Cozy Modal Underwear Pouch, tailored for men who prioritize both style and ease. Crafted from ultra-soft modal fabric, these pouches provide a smooth and breathable feel against your skin. Their seamless design ensures a chafe-free experience, allowing you to move freely and confidently throughout the day. Whether you're lounging at home or running errands, these modal pouches will keep you feeling relaxed and comfortable."
men,Pyjamas,Comfortable cotton and linen pajamas,2508.0,3620.7999999999997,31,140,False,,,Gray,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/28/AB/085b12e4-43c3-46f9-b3ec-100acacb56de.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/28/AB/085b12e4-43c3-46f9-b3ec-100acacb56de.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/DE/B2/f48684e2-845c-4102-87d1-60cdeb6c5daa.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DE/B2/f48684e2-845c-4102-87d1-60cdeb6c5daa.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DE/B2/f48684e2-845c-4102-87d1-60cdeb6c5daa.jpg,1658681,"Slip into comfort with our cotton and linen pajamas, crafted to provide a luxurious lounging experience. Our breathable fabric ensures a cool and refreshing sleep, while the relaxed fit offers unrestricted movement. Enjoy the ultimate blend of comfort and style, perfect for lazy mornings and cozy nights in."
men,T-shirts,Decreeed cotton t-shirt with chest pocket,799.2,2079.2,62,2627,False,,,Navy,Wine Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C1/BA/93d5c0e2-ce44-4852-9a8a-02ce532e9d38.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/BA/93d5c0e2-ce44-4852-9a8a-02ce532e9d38.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A1/7D/abba773c-0c24-48c6-83cd-8caacc2eff2f.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/7D/abba773c-0c24-48c6-83cd-8caacc2eff2f.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/BA/93d5c0e2-ce44-4852-9a8a-02ce532e9d38.jpeg,1650894,"Elevate your wardrobe with our Decreeed cotton t-shirt, crafted from premium cotton for the perfect combination of comfort and style. Featuring a chest pocket for a touch of utility, this versatile t-shirt is perfect for any casual occasion. Its durable construction ensures longevity, while the classic design complements any outfit effortlessly. Experience the impeccable quality and comfort of our Decreeed cotton t-shirt, a timeless addition to your everyday essentials."
men,Shirts,Multicolored pocket shirts,1359.1999999999998,2715.2,50,6570,False,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,Blue,Yellow,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/18/2E/fc4df957-5347-47a8-a918-2b70fe9d2e6a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/18/2E/fc4df957-5347-47a8-a918-2b70fe9d2e6a.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D2/43/ee83e3eb-b3c5-4f40-a77c-6e8300925fa6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D2/43/ee83e3eb-b3c5-4f40-a77c-6e8300925fa6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/ED/D5/8f68f3bb-f170-4b7e-966b-3ab681ce8277.jpg,1644753,"Stay vibrant and stylish with our multicolored pocket shirts! Made from breathable fabric, these shirts offer all-day comfort. The eye-catching patterns and colors add a pop of personality to any outfit. Perfect for casual outings, weekend getaways, or beach vacations, these shirts are sure to turn heads wherever you go. With a range of sizes available, find your perfect fit and embrace the vibrant side of fashion. Upgrade your wardrobe with our multicolored pocket shirts today!"
men,Pyjamas,Plus pajamas design patchwork size,1919.1999999999998,0.0,0,101,False,INCERUN,https://fr.newchic.com/incerun-brand-212.html,Pink,Red wine,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0D/DF/2ab83ec4-4e93-402a-8776-3d23b225822d.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0D/DF/2ab83ec4-4e93-402a-8776-3d23b225822d.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D8/5F/19f3e6b2-6dcd-4f7d-ba07-6882871b9e36.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D8/5F/19f3e6b2-6dcd-4f7d-ba07-6882871b9e36.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D8/5F/19f3e6b2-6dcd-4f7d-ba07-6882871b9e36.jpeg,1679383,"Experience the epitome of comfort and style with our exclusive Plus pajamas design patchwork size, meticulously crafted from premium fabric to provide an unparalleled sleeping experience like never before. These pajamas boast a unique patchwork design that exudes a charming aesthetic, adding a touch of sophistication to your bedtime routine. Indulge in the luxurious softness of our pajamas as you drift off into a peaceful slumber, ensuring a restful and rejuvenating night's sleep."
men,Shirts,Vintage branch printed shirts,1847.2,2715.2,32,3474,False,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,Khaki,Coffee,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6A/50/95caa407-bcff-420f-9a4a-bf3aa6a72615.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6A/50/95caa407-bcff-420f-9a4a-bf3aa6a72615.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/FA/3A/2704bafd-afdd-45b9-8479-dc72c05a7b20.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FA/3A/2704bafd-afdd-45b9-8479-dc72c05a7b20.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6A/50/95caa407-bcff-420f-9a4a-bf3aa6a72615.jpg,1649599,"Step out in style with our captivating vintage branch printed shirts, designed to turn heads wherever you go. The intricate botanical patterns, inspired by nature's beauty, add a touch of timeless elegance to your wardrobe. Crafted from the finest fabrics, these shirts offer both comfort and durability, making them perfect for any occasion. Elevate your casual look or make a statement at formal events with our vintage branch printed shirts - a true fusion of fashion and sophistication."
men,T-shirts,Astronaut and earth graphics t-shirts,799.2,2399.2,67,1447,False,,,Black,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/06/88/0fc06d4d-95bf-4f21-9e4f-3d6b803e49fb.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/06/88/0fc06d4d-95bf-4f21-9e4f-3d6b803e49fb.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/33/B3/8126309d-effc-45ea-a0b7-f12adaf69a14.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/33/B3/8126309d-effc-45ea-a0b7-f12adaf69a14.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/06/88/0fc06d4d-95bf-4f21-9e4f-3d6b803e49fb.jpg,1685394,"Express your passion for astronomy and exploration with our striking Astronaut and Earth graphic t-shirts. Designed for the modern fashion-forward man, these tees feature captivating visuals of astronauts floating amidst the vast expanse of space, set against the awe-inspiring backdrop of our planet Earth. Made from comfortable and breathable fabric, these tees offer both style and comfort, perfect for casual outings, weekend adventures, or embracing your inner cosmic traveler. Elevate your wardrobe with these unique and visually stunning Astronaut and Earth graphic t-shirts."
men,Shirts,100% printed cotton shirts for men,1679.1999999999998,3016.8,44,9211,False,,,Green,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/71/11/3bd1c863-3ba9-4cde-ae3d-fcbc6b0a0e54.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/71/11/3bd1c863-3ba9-4cde-ae3d-fcbc6b0a0e54.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/35/95/023a0648-3b53-495b-8643-4856fd69aebb.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/35/95/023a0648-3b53-495b-8643-4856fd69aebb.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/97/8F/2d9d8806-d805-4cd9-9972-ecb4997a7ad9.JPG,1527110," Elevate your casual wardrobe with our 100% printed cotton shirts for men. Made from soft and breathable fabric, these shirts offer maximum comfort all day long. featuring unique and eye-catching prints, they add a touch of style to your everyday look. Stay cool and confident in our premium quality cotton shirts, perfect for any occasion."
