category,subcategory,name,current_price,raw_price,discount,likes_count,is_new,brand,brand_url,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,id,description
shoes,Moccasins,Non -slip shoes non -slip in iced silk fabric for men,2912.0,5824.0,50,873,False,,,Black,Khaki,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CD/EA/3179a7d3-7afb-4799-8b13-4e733c0508f1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CD/EA/3179a7d3-7afb-4799-8b13-4e733c0508f1.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F2/3D/a6cf972f-4c86-4fe2-b02b-ee62b64c9429.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F2/3D/a6cf972f-4c86-4fe2-b02b-ee62b64c9429.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8E/09/5e11adf5-7896-4950-9a53-cab0db072904.jpg,1687903,"These stylish non-slip shoes crafted from iced silk fabric provide an unparalleled level of comfort and traction. Perfect for men who value both style and safety, these shoes ensure a secure grip even on slippery surfaces. Slip into these shoes and experience the fusion of fashion and functionality."
shoes,Moccasins,Large men's cheek leather shoes,3708.8,8519.199999999999,57,358,False,,,Red,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/41/96/832e03a1-0f4d-4be0-a7fc-ec50aa9ac680.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/41/96/832e03a1-0f4d-4be0-a7fc-ec50aa9ac680.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D7/4C/dba63315-dc00-44fc-bd1f-31723795a91c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D7/4C/dba63315-dc00-44fc-bd1f-31723795a91c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D7/4C/dba63315-dc00-44fc-bd1f-31723795a91c.jpg,1533324,"Walk with confidence and style with our large men's cheek leather shoes. Made from premium quality leather, these shoes are designed to provide exceptional comfort and durability. With a classic and timeless design, they're perfect for any occasion, whether it's a formal event or a casual day out."
shoes,Moccasins,Leather casual shoes for men,3470.4,9598.4,64,1511,False, Menico,https://fr.newchic.com/-menico-brand-1716.html,Black,Khaki,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E1/0E/8a23b2ca-f762-4462-801d-682d2efeb153.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E1/0E/8a23b2ca-f762-4462-801d-682d2efeb153.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C7/AF/e0f2545a-5c29-4bf8-9815-cf6233dfd258.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C7/AF/e0f2545a-5c29-4bf8-9815-cf6233dfd258.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/47/D5/4b4406f4-ef3c-45b6-a986-cc3bbe4a5533.jpg,1651734,"Experience the epitome of comfort and style with our premium leather casual shoes for men. Crafted from genuine leather, these shoes offer unmatched durability and breathability, ensuring your feet stay fresh and relaxed all day long. The timeless design and classic silhouette make them suitable for various occasions, whether you're running errands, attending a casual event, or simply relaxing. Elevate your footwear collection with these stylish and long-lasting leather casual shoes, the perfect blend of comfort and sophistication."
shoes,Sneakers and sneakers,Elastic platform sneakers in splicing knitting,1599.1999999999998,3199.2000000000003,50,1873,False,,,Green,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/28/EC/8c14c19b-0bcc-42aa-83a5-083ed4ff7e41.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/28/EC/8c14c19b-0bcc-42aa-83a5-083ed4ff7e41.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/E6/DD/e5d71f25-4b7a-47cf-8fdb-b379206d8827.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/E6/DD/e5d71f25-4b7a-47cf-8fdb-b379206d8827.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B6/63/ab349d9c-106a-498f-af01-65c40c4a31c7.jpg,1591892,"These elastic platform sneakers are crafted from a unique splicing knit material that offers a lightweight and breathable feel. The shoes feature a trendy platform design with layered soles for added height and style. Their slip-on design ensures easy on-off wear, while the cushioned insoles provide all-day comfort. Available in a variety of colors and patterns, these sneakers are the perfect match for any casual or athletic look."
shoes,Moccasins,Men leather Soft Soft sole Casual Shoes,3694.4,9598.4,62,2738,False,,,Blue,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C3/47/a0b31cae-2883-437b-b7ce-ea16b7ac3e8f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C3/47/a0b31cae-2883-437b-b7ce-ea16b7ac3e8f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7E/0E/66a8b168-f33d-44c8-a90f-e39e0b2a53b7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/0E/66a8b168-f33d-44c8-a90f-e39e0b2a53b7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/5E/bce7121c-9113-415e-858b-b26b8c74c06b.jpg,1474682,"Step up your casual style with our Men's Leather Soft Sole Casual Shoes. Crafted from genuine leather, these shoes offer a luxurious look and feel that's perfect for any occasion. The soft sole provides exceptional comfort, while the classic design ensures a timeless appeal. Available in a variety of colors, these shoes are a versatile addition to any wardrobe. Experience the epitome of comfort and style with our Men's Leather Soft Sole Casual Shoes."
shoes,Moccasins,Microfiber leather non -slip shoes for men,3645.6,7291.2,50,202,False,,,Blue,Coffee,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0F/EF/07369ce1-c5bf-4ca8-a5ca-ec338e995b9d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0F/EF/07369ce1-c5bf-4ca8-a5ca-ec338e995b9d.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/01/06/f017d708-a21b-4b73-a811-9b026d7ae8a8.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/01/06/f017d708-a21b-4b73-a811-9b026d7ae8a8.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/13/C0/2004c9eb-df07-4c69-a00a-2290541a2d4f.jpg,1682984,"Experience the epitome of comfort and style with our Microfiber leather non-slip shoes for men. Crafted from premium-quality microfiber leather, these shoes provide exceptional breathability, ensuring your feet stay fresh all day long. The non-slip sole guarantees stability and traction on various surfaces, enhancing your confidence with every step. Whether you're running errands, hitting the gym, or exploring the outdoors, these shoes offer the perfect blend of function and fashion. Step into sophistication and comfort with our microfiber leather non-slip shoes, the ultimate footwear for the modern man on the go."
shoes,Moccasins,Non -slip non -slip driving shoes in icy silk fabric for men,2931.2,5862.4,50,303,False,,,khaki,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6E/8B/9616aae3-cc29-4b0d-97f3-67b30a01410a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6E/8B/9616aae3-cc29-4b0d-97f3-67b30a01410a.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6C/12/1892455e-4384-4119-8abd-abd1c1609187.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6C/12/1892455e-4384-4119-8abd-abd1c1609187.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6E/8B/9616aae3-cc29-4b0d-97f3-67b30a01410a.jpg,1696409,"Step into unparalleled comfort and safety with our non-slip, non-slip driving shoes. Crafted from smooth icy silk fabric, these shoes provide a luxurious feel with exceptional durability. Experience unparalleled grip and stability during any drive, thanks to our innovative anti-skid sole. The breathable design ensures all-day freshness, making these shoes a must-have for the modern man. Elevate your driving experience with our premium driving shoes."
shoes,Moccasins,Comfortable casual shoes in canvas washed for men,1838.4,5118.4,64,3688,False,,,Dark blue,gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/BA/55/ee76a79b-1bca-4010-8c11-ae1387741bb6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BA/55/ee76a79b-1bca-4010-8c11-ae1387741bb6.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A7/59/8a0fe6c0-2016-4979-8388-40c9a930b32b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A7/59/8a0fe6c0-2016-4979-8388-40c9a930b32b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/33/A6/46da2516-369f-43fd-8a09-d9d3b49fa113.jpg,1488803,"Step up your casual game with our washed canvas sneakers. Made from premium cotton, these shoes combine breathability and durability like never before. Experience the comfort of our cushioned insoles and non-slip outsoles, whether you're running errands or exploring the city. The washed canvas effect adds a touch of vintage charm, making these sneakers perfect for any occasion."
shoes,Boots & boots,Summer leather boots embroidered with rhinestones,2639.2000000000003,5599.2,53,218,False,,,Blue,Purple,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/02/B3/3a185300-6418-474c-ad76-ab00caff2d7d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/02/B3/3a185300-6418-474c-ad76-ab00caff2d7d.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/25/63/c33b2dcc-25fc-44fd-9781-d5297beba975.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/63/c33b2dcc-25fc-44fd-9781-d5297beba975.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/02/B3/3a185300-6418-474c-ad76-ab00caff2d7d.jpg,1710310,"Unleash your inner diva with our enchanting summer leather boots, adorned with exquisite rhinestones that glimmer under the sun. Handmade with meticulous craftsmanship, these boots blend the beauty of natural leather with the allure of sparkling embellishments. Each step you take will ignite a symphony of elegance and sophistication, making you the center of attention wherever you go."
shoes,Sneakers,Race and large racing sneakers for men,2787.2000000000003,6116.799999999999,54,2252,False,,,Black,gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/89/6C/99d0bffb-3291-458e-a7eb-ffb5f9039d2e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/89/6C/99d0bffb-3291-458e-a7eb-ffb5f9039d2e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C9/3C/880c0ab3-9ab5-4184-83e4-b039d43b426a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/3C/880c0ab3-9ab5-4184-83e4-b039d43b426a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F5/64/b9c87ece-891b-4d7b-b70f-dd9cc6bb0066.jpg,1284771,"Step into the fast lane with our race and large racing sneakers for men! Engineered for speed and style, these performance sneakers combine cutting-edge technology with a sleek design to elevate your running experience. Experience a seamless ride and optimal comfort as you conquer every stride. Perfect for racing enthusiasts and everyday athletes alike, these sneakers are a must-have for those who demand the best."
shoes,Sandals and mules,Hollowed -up compensated sandals,2453.6000000000004,5936.0,59,7784,False,Lostisy,https://fr.newchic.com/lostisy-brand-1714.html,Navy,Maroon,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AC/3D/7fd77bba-d0e9-4dd7-aa7d-66b4cdb525c7.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/3D/7fd77bba-d0e9-4dd7-aa7d-66b4cdb525c7.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7C/05/be048264-518f-4ce4-84c8-58c0a7d12690.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7C/05/be048264-518f-4ce4-84c8-58c0a7d12690.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D3/DF/e9c790b1-a0a5-462b-bb1c-674d8f85e728.jpg,1431555,"Indulge in effortless elegance and exceptional comfort with our Hollowed-up Compensated Sandals. Experience superior craftsmanship in a design that blends timelessness with modern flair. Perfect for various occasions, these sandals elevate your style with their meticulously crafted details and superior construction. Embrace the perfect balance of fashion and functionality as you step into sophistication."
shoes,Moccasins,DaiM non non -slip laid back drinking shoes for men,3999.2000000000003,8987.2,56,159,False,,,Khaki,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/55/67/7b768b7f-f504-4467-b7a1-01e53512e64f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/67/7b768b7f-f504-4467-b7a1-01e53512e64f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/00/81/e5bbf412-7634-4ea6-9f8d-07aef77a09f9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/81/e5bbf412-7634-4ea6-9f8d-07aef77a09f9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/67/7b768b7f-f504-4467-b7a1-01e53512e64f.jpg,1685010,"Feel confident and stylish in any casual occasion with our DaiM non-slip laid-back drinking shoes. These shoes are designed with utmost comfort and durability, featuring a non-slip sole that provides excellent traction, a breathable upper material that allows your feet to stay cool and dry, and a well-cushioned insole for all-day comfort. Whether you're at a backyard barbecue, a night out with friends, or simply relaxing at home, these shoes will keep you comfortable and looking your best."
shoes,Sneakers,Men Engrener Non -slippery hiking sneakers,3449.6,8848.0,61,1539,False,,,Black,brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/41/76/86cdd7e1-fc0e-4f3c-a17b-fe4b6f19440f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/41/76/86cdd7e1-fc0e-4f3c-a17b-fe4b6f19440f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F8/AF/e05d1a23-fdb9-47e0-9ebb-ffbc29017aef.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F8/AF/e05d1a23-fdb9-47e0-9ebb-ffbc29017aef.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/26/D1/1f6f6423-d174-4e5c-a6bc-305b5d8297cd.jpg,1459646,"Step into the great outdoors with confidence in our Men Engrener Non-Slippery Hiking Sneakers. Crafted with rugged durability and exceptional comfort, these sneakers are the perfect companion for your next adventure. Featuring a non-slip sole for enhanced stability on challenging terrains, a breathable mesh upper for optimal ventilation, and a shock-absorbing sole for all-day comfort, these sneakers will keep you going strong from sunrise to sunset."
shoes,Sneakers and sneakers,Sneakers to put on in Air mesh mesh,1599.1999999999998,3199.2000000000003,50,2895,False,,,white,red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/05/BC/9b554011-0cd1-4160-a360-9575f81496c4.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/BC/9b554011-0cd1-4160-a360-9575f81496c4.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4C/A2/4aa4a2d3-f392-4f3b-b9e9-32a8afd99c4f.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4C/A2/4aa4a2d3-f392-4f3b-b9e9-32a8afd99c4f.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EE/ED/8fc28fb8-3c4e-4569-b253-013276759205.jpg,1412928,"Upgrade your daily style with these sleek Sneakers. Crafted with innovative air mesh, these shoes offer superior breathability and comfort, keeping your feet fresh all day long. The lightweight construction ensures effortless movement, while the durable construction provides long-lasting wear. Whether you're hitting the gym or running errands, these sneakers are the perfect choice for those who value both style and comfort."
shoes,Derbies and moccasins,Folder -free flat shoes in a large round suede,2087.2,5461.599999999999,62,1037,False,,,Purple,Orange,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/15/1D/1e01b28f-5260-4e7d-b5e0-70e2877b57d9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/15/1D/1e01b28f-5260-4e7d-b5e0-70e2877b57d9.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9D/89/e7073624-de64-4b5e-983f-1dd7001f8284.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9D/89/e7073624-de64-4b5e-983f-1dd7001f8284.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7B/0F/c46e2233-1bfd-40c9-a16c-e85159b0826b.jpg,1674852,"These free flat shoes are the perfect way to elevate your everyday style. Crafted from butter-soft suede and designed with a sleek, round silhouette, they offer comfort and elegance that stands out. The flexible rubber sole promises all-day wearability, while the neutral hue adds a versatile touch to your wardrobe. Step out in confidence dressed up or down and experience the effortless luxury of these stunning suede flats."
shoes,Moccasins,Leather non -slip shoes for men,3759.2000000000003,9998.4,62,275,False,,,Black,Yellow,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8F/CF/bf0c46ad-6ee4-40d8-b156-6410e08dec13.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8F/CF/bf0c46ad-6ee4-40d8-b156-6410e08dec13.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/92/F4/82890fe9-571d-4c94-8227-e5682706df71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/F4/82890fe9-571d-4c94-8227-e5682706df71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E5/70/4d3d745c-678f-4eb8-a4bb-24b26beed2a8.JPG,1662406,"Step out in style with these leather non-slip shoes for men. Crafted from luxurious leather, these shoes offer a debonair look that complements any outfit. Their durable construction ensures long-lasting wear, while the non-slip soles provide exceptional traction and stability, ensuring a confident stride on various surfaces. Experience elegance and functionality like never before with these premium leather shoes."
